series_type,table_type,table_type_desc,country_code,country_type,country_english_name,year,period_type,period_number,period,period_in_date,trade_flow,trade_flow_desc,commodity_group_code,commodity_group_name,partner_country_code,partner_country_english_name,base_year,currency_type,value,value_unit,value_type,value_type_desc,estimation_type,estimation_type_desc
T37.A.Q.,T37,Trade indices - individual countries/areas,36,C,Australia,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,7.55239225,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,40,C,Austria,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,3.95021536,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,40,C,Austria,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,1.65392637,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,68,C,Bolivia (Plurinational State of),1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,452.22671427,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,76,C,Brazil,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,10.30011438,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,124,C,Canada,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,4.31169271,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,124,C,Canada,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,3.68331933,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,144,C,Sri Lanka,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,15.33229477,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,144,C,Sri Lanka,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,21.29681808,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,208,C,Denmark,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,6.736766,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,208,C,Denmark,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,4.38389133,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,246,C,Finland,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,5.95233786,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,246,C,Finland,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,4.85839886,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,251,C,France,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,3.29958098,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,251,C,France,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,2.76975903,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,276,C,Germany,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,8.82056686,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,276,C,Germany,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,23.57052678,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,352,C,Iceland,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,7.40815707,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,352,C,Iceland,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,11.17138498,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,356,C,India,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,14.90035052,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,356,C,India,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,10.28694622,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,372,C,Ireland,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,1.19244514,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,372,C,Ireland,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,4.81296021,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,376,C,Israel,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,5.59661698,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,376,C,Israel,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,14.59449887,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,381,C,Italy,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,1.81391195,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,381,C,Italy,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,2.7905829,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,388,C,Jamaica,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,8.95384782,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,392,C,Japan,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,0.8340171,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,392,C,Japan,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,0.54449689,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,504,C,Morocco,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,7.30242439,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,504,C,Morocco,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,11.58501424,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,528,C,Netherlands,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,1.92944601,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,528,C,Netherlands,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,3.20797999,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,554,C,New Zealand,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,13.15306927,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,554,C,New Zealand,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,16.93078962,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,579,C,Norway,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,3.66155174,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,579,C,Norway,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,4.88343289,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,591,C,Panama,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,14.55521895,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,604,C,Peru,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,11.45526653,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,608,C,Philippines,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,57.10932593,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,608,C,Philippines,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,6.74721618,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,616,C,Poland,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,1.64839345,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,616,C,Poland,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,2.72941253,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,620,C,Portugal,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,4.41194309,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,620,C,Portugal,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,4.54994448,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,710,C,South Africa,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,30.66720969,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,710,C,South Africa,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,7.71513822,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,724,C,Spain,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,1.74322438,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,724,C,Spain,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,2.07315867,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,752,C,Sweden,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,5.06986667,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,752,C,Sweden,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,4.32039185,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,757,C,Switzerland,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,6.12034501,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,757,C,Switzerland,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,15.78048218,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,764,C,Thailand,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,18.57067875,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,764,C,Thailand,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,2.11040893,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,826,C,United Kingdom,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,11.07855002,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,826,C,United Kingdom,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,10.79792364,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,840,C,United States,1949,A,0,194952,01/01/1949,M,Imports,1,Total,0,World,2000,,4.03784987,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,840,C,United States,1949,A,0,194952,01/01/1949,X,Exports,1,Total,0,World,2000,,7.75438466,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,36,C,Australia,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,8.08620008,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,40,C,Austria,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,3.76562598,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,40,C,Austria,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,2.49321864,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,68,C,Bolivia (Plurinational State of),1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,432.10314364,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,76,C,Brazil,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,8.97959835,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,124,C,Canada,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,4.29334224,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,124,C,Canada,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,3.94563798,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,144,C,Sri Lanka,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,16.38967392,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,144,C,Sri Lanka,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,23.36729687,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,208,C,Denmark,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,8.55570046,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,208,C,Denmark,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,5.83057042,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,246,C,Finland,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,6.68332579,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,246,C,Finland,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,5.58716226,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,251,C,France,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,3.43156804,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,251,C,France,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,3.73916917,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,276,C,Germany,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,2.19265855,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,276,C,Germany,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,1.89473216,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,328,C,Guyana,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,55.80906401,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,352,C,Iceland,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,5.68768343,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,352,C,Iceland,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,10.73063231,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,356,C,India,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,16.81415701,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,356,C,India,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,9.28821358,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,372,C,Ireland,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,1.35505544,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,372,C,Ireland,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,5.05122292,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,376,C,Israel,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,0.60232415,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,376,C,Israel,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,3.44517313,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,381,C,Italy,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,2.25970265,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,381,C,Italy,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,3.08524255,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,388,C,Jamaica,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,10.21747383,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,392,C,Japan,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,1.04252138,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,392,C,Japan,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,0.90749481,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,504,C,Morocco,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,7.81359969,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,504,C,Morocco,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,14.01789278,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,528,C,Netherlands,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,2.65299204,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,528,C,Netherlands,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,4.17037252,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,554,C,New Zealand,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,15.79724637,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,554,C,New Zealand,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,16.26290085,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,579,C,Norway,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,4.61355781,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,579,C,Norway,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,5.17643618,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,591,C,Panama,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,13.54998623,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,604,C,Peru,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,11.86816519,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,608,C,Philippines,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,35.38523892,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,608,C,Philippines,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,8.14413983,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,616,C,Poland,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,1.90199244,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,616,C,Poland,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,3.05369916,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,620,C,Portugal,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,4.26557295,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,620,C,Portugal,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,5.73552602,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,710,C,South Africa,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,27.60048872,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,710,C,South Africa,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,8.78668613,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,724,C,Spain,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,1.74322438,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,724,C,Spain,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,2.81357248,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,752,C,Sweden,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,6.33733333,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,752,C,Sweden,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,5.40048653,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,757,C,Switzerland,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,6.34311619,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,757,C,Switzerland,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,20.94069985,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,764,C,Thailand,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,1.46483243,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,826,C,United Kingdom,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,12.69522683,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,826,C,United Kingdom,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,10.85872739,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,840,C,United States,1950,A,0,195052,01/01/1950,M,Imports,1,Total,0,World,2000,,4.74713104,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,840,C,United States,1950,A,0,195052,01/01/1950,X,Exports,1,Total,0,World,2000,,6.60160447,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,36,C,Australia,1951,A,0,195152,01/01/1951,X,Exports,1,Total,0,World,2000,,7.55239225,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,40,C,Austria,1951,A,0,195152,01/01/1951,M,Imports,1,Total,0,World,2000,,3.91330294,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,40,C,Austria,1951,A,0,195152,01/01/1951,X,Exports,1,Total,0,World,2000,,2.71538894,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,68,C,Bolivia (Plurinational State of),1951,A,0,195152,01/01/1951,X,Exports,1,Total,0,World,2000,,469.55654853,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,76,C,Brazil,1951,A,0,195152,01/01/1951,X,Exports,1,Total,0,World,2000,,9.59583633,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,124,C,Canada,1951,A,0,195152,01/01/1951,X,Exports,1,Total,0,World,2000,,4.74744777,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,124,C,Canada,1951,A,0,195152,01/01/1951,M,Imports,1,Total,0,World,2000,,4.41561712,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,144,C,Sri Lanka,1951,A,0,195152,01/01/1951,M,Imports,1,Total,0,World,2000,,18.50443223,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,144,C,Sri Lanka,1951,A,0,195152,01/01/1951,X,Exports,1,Total,0,World,2000,,23.66311674,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,208,C,Denmark,1951,A,0,195152,01/01/1951,M,Imports,1,Total,0,World,2000,,8.01675326,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,208,C,Denmark,1951,A,0,195152,01/01/1951,X,Exports,1,Total,0,World,2000,,6.61967903,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,246,C,Finland,1951,A,0,195152,01/01/1951,M,Imports,1,Total,0,World,2000,,8.66742081,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,246,C,Finland,1951,A,0,195152,01/01/1951,X,Exports,1,Total,0,World,2000,,7.04468192,,Q,Volume,A,Actual
